,CVE_DOC,FECHA_DOC,NOMBRE_VENDEDOR,NOMBRE_CLIENTE,CANT,CVE_ART,DESCR,PRECIO_UNITARIO,COSTO_UNITARIO,COSTO_UNITARIO_CALCULADO,SUBTOTAL_PARTIDA,COSTO_TOTAL_CALCULADO,MARGEN_UNITARIO_CALCULADO,MARGEN_TOTAL_CALCULADO
1026,F39046,2022-09-13,LETICIA RAMIREZ HERNANDEZ,C LABELING SOLUTIONS,10,CAS00063,"CAS INOX1/4""ØX4 1/2"" 350W240V ESCUADRA",1250.0,0.0,170.16,12500.0,1701.62,1079.84,10798.38
1030,F39055,2022-09-14,LETICIA RAMIREZ HERNANDEZ,JT RESIDENCES,3,TUS00005,"TUB INOX716Øx1421mm LONG ""M"" 3000W/220V""",799.1,168.4,168.4,2397.3,505.21,630.7,1892.09
1033,F39063,2022-09-14,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,RP00213,REPARACION MARCADORA DE LLANTAS,960.34,91.4,91.4,960.34,91.4,868.94,868.94
1034,F39065,2022-09-14,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,RP00214,REPARACION DE SELLADORA DE 30CM,772.0,0.0,13.33,772.0,13.33,758.67,758.67
1035,F39065,2022-09-14,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,TUA00474,"TUB INOX 1/2""ØX500MM 9000W 240V C/PLACA",4972.3,0.0,1139.58,4972.3,1139.58,3832.72,3832.72
1036,F39065,2022-09-14,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,TUE00094,"TUB INOX 1/2""ØX495MM 3000W220V U PLA/ACO",1385.0,0.0,281.46,1385.0,281.46,1103.54,1103.54
1037,F39066,2022-09-15,LETICIA RAMIREZ HERNANDEZ,JOSE LUIS VELASCO CORDERO,1,TUA00441,"TUB INOX 3/8""ØX235MM 3300W 230V CLIP/PLA",1848.9,406.12,406.12,1848.9,406.12,1442.78,1442.78
1038,F39067,2022-09-15,LETICIA RAMIREZ HERNANDEZ,COCINAS Y EQUIPOS INOXIDABLES DE QUERETARO,2,TUA00027,"TUB INOX 1/2X903mm 3000W 120V BUSHING""",1209.8,0.0,341.41,2419.6,682.82,868.39,1736.78
1041,F39073,2022-09-19,LETICIA RAMIREZ HERNANDEZ,MOTEL MONTECARLO DE QRO,1,TU5/16X230MM,"TUBULAR  J"" 5/16"" 230MM 4500W 220V""",999.91,226.23,226.23,999.91,226.23,773.68,773.68
1042,F39074,2022-09-19,LETICIA RAMIREZ HERNANDEZ,MOTEL MONTECARLO DE QRO,1,TU5/16X230MM,"TUBULAR  J"" 5/16"" 230MM 4500W 220V""",999.91,226.23,226.23,999.91,226.23,773.68,773.68
1043,F39076,2022-09-19,LETICIA RAMIREZ HERNANDEZ,FRANCISCO JAVIER MEDINA SANCHEZ,2,TUA00009,"TUB INOX 7/16""ØX510MM ""U""8000W 440V TAP",2186.0,955.68,955.68,4372.0,1911.36,1230.32,2460.64
1045,F39082,2022-09-19,LETICIA RAMIREZ HERNANDEZ,ACEROS MAQUINADOS,1,TUE00375,"TUB INOX 7/16""ØX505MM 4500W 440V U/PLAC",2660.9,0.0,896.15,2660.9,896.15,1764.75,1764.75
1046,F39088,2022-09-20,LETICIA RAMIREZ HERNANDEZ,EDGAR GARCIA HERNANDEZ,1,TUE00378,"TUB INOX 1/2""ØX746MM 30KW 440V ""U"" BRI8""",22417.6,0.0,9353.62,22417.6,9353.62,13063.98,13063.98
1048,F39090,2022-09-20,LETICIA RAMIREZ HERNANDEZ,JAIME HUERTA BADILLO,1,TUA00475,"TUB INOX 5/16""ØX30CM 2000W 240V ""M"" BUSH",899.0,0.0,197.53,899.0,197.53,701.47,701.47
1050,F39096,2022-09-20,LETICIA RAMIREZ HERNANDEZ,WELDCOAT DE MEXICO,1,PJ31G1AB0600,"TER J 3/16""ØX8"" CON 1/2""-1/2"" NPT C/MAR",1103.45,0.0,400.95,1103.45,400.95,702.5,702.5
1051,F39097,2022-09-20,LETICIA RAMIREZ HERNANDEZ,KATIA YADIRA ARGOTE VAZQUEZ,1,TUA00476,"TUB COBRE 5/16""ØX158MM 1250W 127V ""J""TAP",930.0,0.0,159.65,930.0,159.65,770.35,770.35
1052,F39105,2022-09-21,ALFREDO CANELA,KERN LIEBERS MEXICO,3,TEA00105,"TER K 5/16""ØX310MM CON-1/2""NPT PROC C/MA",845.29,0.0,369.66,2535.87,1108.97,475.63,1426.9
1053,F39114,2022-09-22,ALFREDO CANELA,ERIKA YUSSEL BLANCO CORTEZ,2,TUA00033,"TUB U"" 7/16""x500mm 7000W480V 3PZ/1JGO""",2465.0,0.0,585.2,4930.0,1170.39,1879.8,3759.61
1056,F39115,2022-09-22,ALFREDO CANELA,CLAVOS NACIONALES C.N,6,TEA00017,"TERMOPAR ""K"" C/ELEMENTO CAL.8 X750 MM",918.0,0.0,502.32,5508.0,3013.94,415.68,2494.06
1057,F39116,2022-09-22,AARON NUÑO CORDOVA,BALDWIN FILTERS,1,TUE00379,"TUB INOX 1/2""ØX360MM 1500W 480V ESP",915.0,0.0,239.08,915.0,239.08,675.92,675.92
1060,F39120,2022-09-22,ALFREDO CANELA,ALFREDO MACIAS PEÑA,2,TUE00063,"TUB INOX 5/16""ØX362CM 5000W220 V T/CABLE",2375.5,438.39,438.39,4751.0,876.79,1937.11,3874.21
1061,F39120,2022-09-22,ALFREDO CANELA,ALFREDO MACIAS PEÑA,1,TUE00129,TUE Ø 8 MM X 303 APROX 5000 W 220 V,2080.85,523.53,523.53,2080.85,523.53,1557.32,1557.32
1062,F39120,2022-09-22,ALFREDO CANELA,ALFREDO MACIAS PEÑA,1,TUE00334,"TUB INOX 5/16""ØX307MM  2100W220V ""M"" CUA",1899.18,164.55,164.55,1899.18,164.55,1734.63,1734.63
1063,F39121,2022-09-22,ALFREDO CANELA,PRODUCTOS Y SERVICIOS TRES HERMANOS,1,RP00001,REPARACION TUBO PYREX 7.2 OHMS,3298.28,33387.05,33387.05,3298.28,33387.05,-30088.77,-30088.77
1067,F39130,2022-09-23,LETICIA RAMIREZ HERNANDEZ,INSTITUTO DEL DEPORTE Y LA RECREACION DEL ESTADO DE QUERETARO,1,TUA00459,"TUB INOX 7/16""ØX42CM 2000W 240V ""M"" BUSH",1165.95,345.97,345.97,1165.95,345.97,819.98,819.98
1068,F39131,2022-09-23,LETICIA RAMIREZ HERNANDEZ,INSTITUTO DEL DEPORTE Y LA RECREACION DEL ESTADO DE QUERETARO,1,TUA00459,"TUB INOX 7/16""ØX42CM 2000W 240V ""M"" BUSH",1165.95,0.0,345.97,1165.95,345.97,819.98,819.98
1069,F39133,2022-09-23,LETICIA RAMIREZ HERNANDEZ,ERICKA TERESA HERNANDEZ ORTIZ,4,CAS00051,"CAR INOX 3/8""Øx26CMS LONG 1200W 127V CAB",763.0,0.0,71.72,3052.0,286.9,691.28,2765.1
1070,F39133,2022-09-23,LETICIA RAMIREZ HERNANDEZ,ERICKA TERESA HERNANDEZ ORTIZ,4,CBS00007,"CBS INOX 3/8"" DE ØX61CMTS1200W127V TF",845.0,0.0,167.31,3380.0,669.24,677.69,2710.76
1071,F39134,2022-09-23,LETICIA RAMIREZ HERNANDEZ,FIDEICOMISO F/1596,1,TUE00207,"TUB INCOLOY 1/2""Øx412mm J 9KW 240V PLACA",1615.0,685.68,685.68,1615.0,685.68,929.32,929.32
1072,F39135,2022-09-23,LETICIA RAMIREZ HERNANDEZ,FIDEICOMISO F/1596,1,TUE00207,"TUB INCOLOY 1/2""Øx412mm J 9KW 240V PLACA",1615.0,685.68,685.68,1615.0,685.68,929.32,929.32
1073,F39136,2022-09-23,LETICIA RAMIREZ HERNANDEZ,FIDEICOMISO F/1596,1,TUE00207,"TUB INCOLOY 1/2""Øx412mm J 9KW 240V PLACA",1615.0,685.68,685.68,1615.0,685.68,929.32,929.32
1074,F39137,2022-09-23,LETICIA RAMIREZ HERNANDEZ,FIDEICOMISO F/1596,1,TUE00207,"TUB INCOLOY 1/2""Øx412mm J 9KW 240V PLACA",1615.0,685.68,685.68,1615.0,685.68,929.32,929.32
1076,F39139,2022-09-23,ALFREDO CANELA,CARCOUSTICS INDUSTRIAL DE MEXICO,18,BS00006,BP S/BLINDA 300MMX698MM 2500W 230V 18BA,7780.0,816.73,1743.86,70020.0,16025.97,6036.14,53994.03
1077,F39139,2022-09-23,ALFREDO CANELA,CARCOUSTICS INDUSTRIAL DE MEXICO,18,BS00008,BP S/BLINDA 300MMX698MM 2000W 230V 18BA,7780.0,930.34,2064.16,70020.0,19187.82,5715.84,50832.18
1080,F39146,2022-09-26,ALFREDO CANELA,TRILOGIQ-MEXICO,2,BC00006,BC INOX 144MMØ X87MM 2100W 400V SIN/CAJA,1853.25,1116.84,1116.84,3706.5,2233.68,736.41,1472.83
1081,F39146,2022-09-26,ALFREDO CANELA,TRILOGIQ-MEXICO,2,BL00002,BL INOX 60mmØx50mm 400W 120/240V EXT30CM,852.53,0.0,55.13,1705.06,110.26,797.4,1594.8
1082,F39146,2022-09-26,ALFREDO CANELA,TRILOGIQ-MEXICO,2,BN00145,BAN INOX 146MMØX40MM 500W230V CINT/ALLEN,1790.5,155.35,155.35,3581.0,310.7,1635.15,3270.3
1083,F39146,2022-09-26,ALFREDO CANELA,TRILOGIQ-MEXICO,2,BN00146,"BAN INOX 9""ØX3"" ANCH 1700W 230V T/CABLE",1900.0,253.99,253.99,3800.0,507.97,1646.01,3292.03
1084,F39146,2022-09-26,ALFREDO CANELA,TRILOGIQ-MEXICO,1,PT00079,PT-100 7.5MMØX95MM EXT.48CM 3H C/MACHO,1280.14,0.0,477.16,1280.14,477.16,802.98,802.98
1085,F39147,2022-09-26,LETICIA RAMIREZ HERNANDEZ,SATURNINO CASTRO SANCHEZ,10,PT00083,PT-100 6MMØX30MM EXT3MT BAY-2G RES/MALLA,978.6,0.0,518.59,9786.0,5185.87,460.01,4600.13
1087,F39150,2022-09-26,ALFREDO CANELA,CONTROLADORA MABE,3,TUE00380,"TUB INOX 7/16""ØX330MM 1100W 210V ALE/BUS",1800.0,0.0,312.11,5400.0,936.33,1487.89,4463.67
1088,F39151,2022-09-26,ALFREDO CANELA,TUBERIAS Y VALVULAS DEL NOROESTE,3,TUA00053,"TUA ""U"" 1/2""Øx18"" 4kW 220V BUSHING LATON",1086.23,0.0,274.93,3258.69,824.78,811.3,2433.91
1090,F39154,2022-09-26,LETICIA RAMIREZ HERNANDEZ,GRUPO COSIELSA,10,PRECA003,"PRECALENTADOR 2""Øx61/2""  500W127V",3220.0,667.91,667.91,32200.0,6679.11,2552.09,25520.89
1091,F39156,2022-09-27,LETICIA RAMIREZ HERNANDEZ,ALKLAD,4,TUA00189,"TUA ""U"" 7/16""X1000mm 5KW 440V C/TAP LAT",5790.0,0.0,1798.56,23160.0,7194.25,3991.44,15965.75
1093,F39174,2022-09-28,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,30,ECQ-00972,"TUB. ENCAPSULADA 5/16Øx780mm 1500W 240V""",1475.3,288.77,288.77,44259.0,8663.07,1186.53,35595.93
1095,F39179,2022-09-29,LETICIA RAMIREZ HERNANDEZ,DESECHOS INDUSTRIALES CONIN,2,BN00266,BAN INOX 260MMØX35MM 1000W 440V EXT30CM,773.06,0.0,126.1,1546.12,252.21,646.96,1293.91
1098,F39183,2022-09-29,LETICIA RAMIREZ HERNANDEZ,PAULINO ARREDONDO CARDENAS,30,TUA00247,"TUB INOX 7/16""Øx950mm U 2777W 440V BUSHI",1102.75,0.0,751.86,33082.5,22555.72,350.89,10526.78
1100,F39188,2022-09-30,LETICIA RAMIREZ HERNANDEZ,ALFREDO HUERTA OLVERA,2,TUE00184,"TUB INOX. 5/16""Øx1160mm 1750W120V BUSHIN",1330.35,0.0,326.25,2660.7,652.49,1004.1,2008.21
1101,F39191,2022-09-30,LETICIA RAMIREZ HERNANDEZ,CAROLINA PEREZ GOMEZ,2,TUE00382,"TUB INOX 1/2""ØX80CM 80KW 440V ""U"" PLAC",17393.06,0.0,6073.5,34786.12,12146.99,11319.56,22639.13
1102,F39199,2022-09-30,LETICIA RAMIREZ HERNANDEZ,JUAN ANTONIO RESENDIZ UGALDE,10,TUA00436,"TUB INOX 5/16""ØX190MM 1250W127V TAP1""NPT",825.0,332.9,332.9,8250.0,3329.01,492.1,4920.99
1103,F39200,2022-09-30,LETICIA RAMIREZ HERNANDEZ,SERVICIOS PROFESIONALES DE CALIBRACION,1,AK00010,"AK 1/16""ØX265MM EXT1MT MALLA  C/MACHO",1283.8,0.0,131.36,1283.8,131.36,1152.44,1152.44
1104,F39201,2022-09-30,ALFREDO CANELA,KERN LIEBERS MEXICO,4,EE00063,FABRICACIÓN ESPECIAL 1300W 115V,18869.0,0.0,1721.28,75476.0,6885.12,17147.72,68590.88
1107,F39208,2022-09-30,LETICIA RAMIREZ HERNANDEZ,DISTRIBUIDORA Y CONVERTIDORA INDUSTRIAL,8,TUA00200,"TUB INOX. 5/16""Øx510mm CLIP 9KW 230V TAP",3545.43,800.35,800.35,28363.44,6402.83,2745.08,21960.61
1108,F39212,2022-09-30,LETICIA RAMIREZ HERNANDEZ,MANTENIMIENTO DE AIRE REFRIGERACION Y CALEFACCION DEL CENTRO,1,TUE00383,"TUB INOX 5/16""ØX390MM 3350W 240V ESP/ZAP",1370.74,0.0,328.39,1370.74,328.39,1042.35,1042.35
1109,F39213,2022-09-30,LETICIA RAMIREZ HERNANDEZ,SABINA ESPINOZA LOPEZ,1,TUA00477,"TUB INOX 7/16""ØX277MM 2000W 220V ""M"" BUS",1018.0,0.0,273.77,1018.0,273.77,744.23,744.23
1110,F39216,2022-09-30,LETICIA RAMIREZ HERNANDEZ,JAZMIN PADILLA TOVAR,2,CS38D1017B00,"CAS INOX 3/8""ØX11/2"" 175W127V C/TJ EXT30",817.79,0.0,133.04,1635.58,266.08,684.75,1369.5
1116,F39235,2022-10-04,ALFREDO CANELA,RETAIL SOLUTIONS & INNOVATION,1,TEA00106,"TER K 1/4""ØX4"" CON1/2""-1/2"" NPT C/MAR",965.4,0.0,413.55,965.4,413.55,551.85,551.85
1119,F39238,2022-10-04,ALFREDO CANELA,CENTRO DE INVESTIGACION Y DESARROLLO TECNOLOGICO EN ELECTROQUIMICA,1,BL00060,BAN M/LUNA 190MMØX230MMX46MM 1350W127V T,1157.93,0.0,187.54,1157.93,187.54,970.39,970.39
1120,F39239,2022-10-04,ALFREDO CANELA,GERRESHEIMER QUERETARO,1,TUE00381,"TUB INOX 1/4""ØX1450MM ""U"" ESP 7500W440V",4500.0,0.0,1088.23,4500.0,1088.23,3411.77,3411.77
1125,F39256,2022-10-06,LETICIA RAMIREZ HERNANDEZ,COMERCIALIZADORA DE SERVICIOS ELECTRONICOS Y REFRIGERACION INDUSTRIAL,1,RP00216,REPARACION MUFLA DE 3600W 230V,2533.27,0.0,0.0,2533.27,0.0,2533.27,2533.27
1126,F39259,2022-10-06,ALFREDO CANELA,OERLIKON BALZERS COATING MEXICO,4,TUA00175,"TUB Ø 7/16 X 71 CM LONG ""U"" 3600W440V",2359.7,338.22,338.22,9438.8,1352.89,2021.48,8085.91
1127,F39260,2022-10-07,LETICIA RAMIREZ HERNANDEZ,TOP LABEL,1,BP00269,BAN P INOX 155MMX80MM 343W 220V EXT30CM,772.6,0.0,49.16,772.6,49.16,723.44,723.44
1129,F39270,2022-10-07,ALFREDO CANELA,FLUX INTEGRACION,3,EE00072,BASTIDOR RESISTENCIAS ELSTEIN 12KW 460V,1194.66,0.0,0.0,3583.98,0.0,1194.66,3583.98
1130,F39271,2022-10-07,LETICIA RAMIREZ HERNANDEZ,CENTRO DE RECICLAJE LANDHA,2,BN00267,BAN INOX 298MMØX50MM 1500W 240V T/TOR,932.0,0.0,207.69,1864.0,415.38,724.31,1448.62
1132,F39272,2022-10-07,LETICIA RAMIREZ HERNANDEZ,LABORATORIOS INDUSTRIALES DEL BAJIO,1,RP00220,REPARACION HORNO 1000W 110V,1911.0,0.0,329.0,1911.0,329.0,1582.0,1582.0
1133,F39273,2022-10-10,LETICIA RAMIREZ HERNANDEZ,ALFREDO MACIAS PEÑA,3,TUA00124,"TU ""U"" Ø 8 MM X 500 MM 3000 W 220V",1572.45,600.03,600.03,4717.35,1800.09,972.42,2917.26
1135,F39278,2022-10-10,LETICIA RAMIREZ HERNANDEZ,JOSE SALVADOR ANDRADE ESQUIVEL,6,TUA00478,"TUB INOX 7/16""ØX495MM 3000W 240V BUSH",1127.46,0.0,355.3,6764.76,2131.82,772.16,4632.94
1136,F39281,2022-10-11,ALFREDO CANELA,DEACERO,1,47980590,"TUBULAR U"" 11mmØx510mm 3kW 460V 3pz""",1800.0,2392.5,2392.5,1800.0,2392.5,-592.5,-592.5
1137,F39281,2022-10-11,ALFREDO CANELA,DEACERO,1,47980626,"BANDA MED. LUNA 22.1/2""x6"" 3kW 460V",1130.5,421.11,421.11,1130.5,421.11,709.39,709.39
1140,F39284,2022-10-12,LETICIA RAMIREZ HERNANDEZ,APLITECNO,10,TUE00112,"TUB ""J"" Ø 3/8 X 1155 MM TOTAL 2400 W 440",1677.0,0.0,521.39,16770.0,5213.9,1155.61,11556.1
1141,F39284,2022-10-12,LETICIA RAMIREZ HERNANDEZ,APLITECNO,5,TUE00113,"TU ""J"" Ø 3/8 X 1155 MM 2400W 440V TERMOS",2445.0,0.0,1627.09,12225.0,8135.45,817.91,4089.55
1143,F39291,2022-10-12,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,20,ECQ-00972,"TUB. ENCAPSULADA 5/16Øx780mm 1500W 240V""",1475.3,0.0,315.51,29506.0,6310.2,1159.79,23195.8
1144,F39291,2022-10-12,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,3,ECQ-01444,"TUBULAR  U"" 1/2""Øx660mm 4500W440V 3pz""",3053.25,640.51,640.51,9159.75,1921.52,2412.74,7238.23
1145,F39294,2022-10-12,LETICIA RAMIREZ HERNANDEZ,JAIME HUERTA BADILLO,1,TUA00475,"TUB INOX 5/16""ØX30CM 2000W 240V ""M"" BUSH",899.0,0.0,197.53,899.0,197.53,701.47,701.47
1155,F39312,2022-10-14,ALFREDO CANELA,CEREALES Y PASTAS,10,70007685,"CARTUCHO ALTA 1/4 Ø X 12 500 W 220V""",1615.25,0.0,52.12,16152.5,521.21,1563.13,15631.29
1156,F39315,2022-10-17,LETICIA RAMIREZ HERNANDEZ,FIDEICOMISO F/1596,3,TUE00207,"TUB INCOLOY 1/2""Øx412mm J 9KW 240V PLACA",2056.2,586.32,586.32,6168.6,1758.97,1469.88,4409.63
1158,F39320,2022-10-17,LETICIA RAMIREZ HERNANDEZ,MANUFACTURAS PLASTICAS DE QUERETARO,1,BP00271,BAN P INOX 255MMX120MM 1250W 240V T/TOR,815.07,0.0,99.37,815.07,99.37,715.7,715.7
1159,F39320,2022-10-17,LETICIA RAMIREZ HERNANDEZ,MANUFACTURAS PLASTICAS DE QUERETARO,1,BP00272,BAN P INOX 260MMX186MM 1800W 240V T/TOR,876.98,0.0,142.2,876.98,142.2,734.78,734.78
1161,F39324,2022-10-18,ALFREDO CANELA,TE.MEX AUTOMOTIVE,10,CAS00083,CAS INOX 12.5MMØX125MM 300W 280V EXT1MT,792.11,131.45,131.45,7921.1,1314.54,660.66,6606.56
1162,F39324,2022-10-18,ALFREDO CANELA,TE.MEX AUTOMOTIVE,10,CAS00084,CAS INOX 12.5MMØX165MM 300W 280V EXT.1MT,798.79,137.63,137.63,7987.9,1376.26,661.16,6611.64
1163,F39324,2022-10-18,ALFREDO CANELA,TE.MEX AUTOMOTIVE,1,CAS00085,CAS INOX 12.5MMØX265MM 400W 280V EXT.1MT,984.15,203.69,203.69,984.15,203.69,780.46,780.46
1166,F39327,2022-10-18,ALFREDO CANELA,VALEO KAPEC,6,TUA00021,"TUB U"" 7/16 Ø X50 CM 10 KW 440 V DELTA""",2895.47,1119.39,1119.39,17372.82,6716.37,1776.08,10656.45
1168,F39334,2022-10-18,LETICIA RAMIREZ HERNANDEZ,JORGE RUBIN SAENZ,1,TUE00386,"TUB INOX 1/4""ØX113CM 1000W 127V ESPECIAL",1466.21,379.55,379.55,1466.21,379.55,1086.66,1086.66
1169,F39340,2022-10-19,LETICIA RAMIREZ HERNANDEZ,FABRICANTES LAZZI DE MEXICO,6,CAS00073,CAS INOX 8MMØX120MM 350W260V EXT.1.5MT,1026.8,82.34,82.34,6160.8,494.02,944.46,5666.78
1170,F39340,2022-10-19,LETICIA RAMIREZ HERNANDEZ,FABRICANTES LAZZI DE MEXICO,6,CAS00074,CAS INOX 12.5MMØX200MM 1300W260V EXT1.5M,1165.0,245.96,245.96,6990.0,1475.75,919.04,5514.25
1172,F39340,2022-10-19,LETICIA RAMIREZ HERNANDEZ,FABRICANTES LAZZI DE MEXICO,2,TUA00057,"TUA INCOLOY 1/2""ØX59CM 15KW220V T2 1/2""",5765.49,2496.65,2496.65,11530.98,4993.3,3268.84,6537.68
1173,F39342,2022-10-19,ALFREDO CANELA,CARCOUSTICS INDUSTRIAL DE MEXICO,11,BS00006,BP S/BLINDA 300MMX698MM 2500W 230V 18BA,3890.0,982.4,982.4,42790.0,10806.45,2907.6,31983.55
1176,F39346,2022-10-20,ALFREDO CANELA,DONGA HWASUNG MEXICO,1,TEA00107,"TEA 1/4""ØX11.5MM EXT.5MT C-1/2""NPT RESOR",1018.0,414.84,414.84,1018.0,414.84,603.16,603.16
1177,F39347,2022-10-20,ALFREDO CANELA,DONGA HWASUNG MEXICO,2,TEA00107,"TEA 1/4""ØX11.5MM EXT.5MT C-1/2""NPT RESOR",1018.0,414.84,414.84,2036.0,829.67,603.16,1206.33
1178,F39349,2022-10-20,LETICIA RAMIREZ HERNANDEZ,GRUPO ROCE INDUSTRIAL Y COMERCIAL,1,BN00269,BAN INOX 225MMØX39MM 400W 127V EXT30CM,906.05,117.24,117.24,906.05,117.24,788.81,788.81
1180,F39351,2022-10-20,LETICIA RAMIREZ HERNANDEZ,DIANA OLIVIA ESPINO NAVARRETE,1,TP0016,"TERMOPAR CERAMICO T/K"" LONG 24"" CAL 8""",813.1,222.0,222.0,813.1,222.0,591.1,591.1
1182,F39353,2022-10-20,LETICIA RAMIREZ HERNANDEZ,DISTRIBUCIONES COMERCIALES PQ,2,TUA00063,"TUB INOX 7/16""x105CMS 1500W 220V BUSHING",925.0,218.33,218.33,1850.0,436.67,706.67,1413.34
1183,F39358,2022-10-20,LETICIA RAMIREZ HERNANDEZ,RODRIGO ORDUÑA SALINAS,1,BO00067,BOB DSD CAL.15 9.5MMØX2MT 1680W127V GAZA,805.5,57.07,57.07,805.5,57.07,748.43,748.43
1185,F39361,2022-10-21,ALFREDO CANELA,MEXICANA DE INGENIERIA Y MAQUINARIA,5,MR8-250-11-13,CAS 12MMØX312MM 300W110V ESCUAD EXT102CM,840.0,0.0,160.02,4200.0,800.11,679.98,3399.89
1186,F39363,2022-10-21,LETICIA RAMIREZ HERNANDEZ,FRANCISCO JAVIER MEDINA SANCHEZ,2,TUA00463,"TUB INOX 1/2""X66CM 4500W 480V 2 1/2"" 3PZ",4769.0,1931.62,1931.62,9538.0,3863.23,2837.38,5674.77
1188,F39365,2022-10-21,LETICIA RAMIREZ HERNANDEZ,C LABELING SOLUTIONS,12,CBE00012,"CARTUCHO 3/8"" X 8"" 250W, 240V. TUBO PLIC",1219.74,251.37,251.37,14636.88,3016.4,968.37,11620.48
1189,F39365,2022-10-21,LETICIA RAMIREZ HERNANDEZ,C LABELING SOLUTIONS,6,CBE00040,"CBE INOX 3/8""ØX8"" 250W 240V EXT42"" 37""PL",1022.67,213.77,213.77,6136.02,1282.59,808.9,4853.43
1190,F39366,2022-10-21,LETICIA RAMIREZ HERNANDEZ,C LABELING SOLUTIONS,10,TUA00049,"TUB INOX 5/16Øx1790mm 1300W 220V BUSHIG""",1386.16,291.33,291.33,13861.6,2913.27,1094.83,10948.33
1191,F39372,2022-10-24,ALFREDO CANELA,ALEJANDRO GONZALEZ MEZA GONZALEZ,1,BP00259,"BAN P INOX 5 1/2""X5 1/2"" 660W220V EX30CM",790.0,89.76,89.76,790.0,89.76,700.24,700.24
1192,F39372,2022-10-24,ALFREDO CANELA,ALEJANDRO GONZALEZ MEZA GONZALEZ,1,BP00260,"BAN P INOX 5 1/2""X4 1/2"" 600W220V ESPEC",790.0,72.34,72.34,790.0,72.34,717.66,717.66
1193,F39372,2022-10-24,ALFREDO CANELA,ALEJANDRO GONZALEZ MEZA GONZALEZ,1,BP00274,BAN P INOX 168MMX88MM 300W 240V EXT50CM,852.0,150.44,150.44,852.0,150.44,701.56,701.56
1194,F39372,2022-10-24,ALFREDO CANELA,ALEJANDRO GONZALEZ MEZA GONZALEZ,1,BP00275,BAN P INOX 115MMX93MM 300W 240V EXT50CM,755.0,53.71,53.71,755.0,53.71,701.29,701.29
1195,F39372,2022-10-24,ALFREDO CANELA,ALEJANDRO GONZALEZ MEZA GONZALEZ,1,BP00276,BAN P INOX 178MMX110MMX150MM 500W240V,852.0,108.81,108.81,852.0,108.81,743.19,743.19
1196,F39374,2022-10-24,LETICIA RAMIREZ HERNANDEZ,METAPLUS,3,BC00010,"BC PLANA 6""LARx4 1/4""ANC 2000W 220V C/TJ",2400.0,472.22,472.22,7200.0,1416.65,1927.78,5783.35
1198,F39379,2022-10-24,LETICIA RAMIREZ HERNANDEZ,OECHSLER MEXICO,2,TUA00480,"TUB INOX 5/16""ØX114CM 1500W 220V U 1NPT",1642.35,0.0,463.36,3284.7,926.71,1178.99,2357.99
1199,F39384,2022-10-24,LETICIA RAMIREZ HERNANDEZ,CRUKEL WATER & CHEMICALS,1,TUA00479,"TUB INOX 1/2""ØX85CM 22KW 440V CLIP/PLAC",8121.2,0.0,3280.08,8121.2,3280.08,4841.12,4841.12
1201,F39387,2022-10-25,LETICIA RAMIREZ HERNANDEZ,DEX STAR,1,TUE00258,"TUB INOX 5/16""ØX43CM1850W240V ""M ESP/TOR",1208.25,93.2,93.2,1208.25,93.2,1115.05,1115.05
1202,F39388,2022-10-25,LETICIA RAMIREZ HERNANDEZ,DEX STAR,1,TUE00258,"TUB INOX 5/16""ØX43CM1850W240V ""M ESP/TOR",1208.25,93.2,93.2,1208.25,93.2,1115.05,1115.05
1203,F39390,2022-10-25,LETICIA RAMIREZ HERNANDEZ,JESUS BRYAN SEGURA SOLIS,8,BC00030,BC INOX 137MMØX100MM 1800W 240V BLOCK,2529.4,663.12,663.12,20235.2,5304.97,1866.28,14930.23
1206,F39399,2022-10-25,LETICIA RAMIREZ HERNANDEZ,METROLOGIA DEL BAJIO,2,BN00270,"BAN INOX 2""ØX7"" 750W 127V EXT.30CM CANTO",1070.6,0.0,175.33,2141.2,350.67,895.27,1790.53
1212,F39405,2022-10-26,LETICIA RAMIREZ HERNANDEZ,GRACIELA OROZCO VELAZQUEZ,6,CAS00087,"CAS INOX 1/2""ØX4"" 600W 240V EXT3M 30CMSI",1098.74,235.35,235.35,6592.44,1412.1,863.39,5180.34
1213,F39405,2022-10-26,LETICIA RAMIREZ HERNANDEZ,GRACIELA OROZCO VELAZQUEZ,1,CAS00088,"CAS INOX 1/2""ØX4"" 600W240V EXT3M PLI30CM",1177.25,277.2,277.2,1177.25,277.2,900.05,900.05
1215,F39412,2022-10-26,LETICIA RAMIREZ HERNANDEZ,INTEMPO SISTEMAS CONSTRUCTIVOS,1,BL00061,BAN M/LUNA 280MMØX260MM 3000W 440V CLAV,5901.45,1047.18,1047.18,5901.45,1047.18,4854.27,4854.27
